YEAR,STATE,STATECODE,COUNTY,COUNTYCODE,AREANAME,AVERAGEVALUE
1954,Nevada,320,Nye,230,Nye,25
1954,Nevada,320,Ormsby,250,Ormsby,110
1954,Nevada,320,Pershing,270,Pershing,17
1954,Nevada,320,Storey,290,Storey,8
1954,Nevada,320,Washoe,310,Washoe,37
1954,Nevada,320,White Pine,330,White Pine,24
1954,New Mexico,350,Bernalillo,10,Bernalillo,63
1954,New Mexico,350,Catron,30,Catron,8
1954,New Mexico,350,Chaves,50,Chaves,23
1954,New Mexico,350,Colfax,70,Colfax,16
1954,New Mexico,350,Curry,90,Curry,58
1954,New Mexico,350,De Baca,110,De Baca,17
1954,New Mexico,350,Dona Ana,130,Dona Ana,591
1954,New Mexico,350,Eddy,150,Eddy,48
1954,New Mexico,350,Grant,170,Grant,14
1954,New Mexico,350,Guadalupe,190,Guadalupe,11
1954,New Mexico,350,Harding,210,Harding,11
1954,New Mexico,350,Hidalgo,230,Hidalgo,9
1954,New Mexico,350,Lea,250,Lea,22
1954,New Mexico,350,Lincoln,270,Lincoln,12
1954,New Mexico,350,Luna,290,Luna,30
1954,New Mexico,350,McKinley,310,Mckinley,8
1954,New Mexico,350,Mora,330,Mora,18
1954,New Mexico,350,Otero,350,Otero,18
1954,New Mexico,350,Quay,370,Quay,23
1954,New Mexico,350,Rio Arriba,390,Rio Arriba,20
1954,New Mexico,350,Roosevelt,410,Roosevelt,31
1954,New Mexico,350,Sandoval,430,Sandoval,14
1954,New Mexico,350,San Juan,450,San Juan,88
1954,New Mexico,350,San Miguel,470,San Miguel,12
1954,New Mexico,350,Santa Fe,490,Santa Fe,21
1954,New Mexico,350,Sierra,510,Sierra,13
1954,New Mexico,350,Socorro,530,Socorro,11
1954,New Mexico,350,Taos,550,Taos,23
1954,New Mexico,350,Torrance,570,Torrance,12
1954,New Mexico,350,Union,590,Union,16
1954,New Mexico,350,Valencia,610,Valencia,13
1954,Oregon,410,Baker,10,Baker,36
1954,Oregon,410,Benton,30,Benton,139
1954,Oregon,410,Clackamas,50,Clackamas,302
1954,Oregon,410,Clatsop,70,Clatsop,211
1954,Oregon,410,Columbia,90,Columbia,168
1954,Oregon,410,Coos,110,Coos,101
1954,Oregon,410,Crook,130,Crook,19
1954,Oregon,410,Curry,150,Curry,86
1954,Oregon,410,Deschutes,170,Deschutes,71
1954,Oregon,410,Douglas,190,Douglas,95
1954,Oregon,410,Gilliam,210,Gilliam,39
1954,Oregon,410,Grant,230,Grant,20
1954,Oregon,410,Harney,250,Harney,17
1954,Oregon,410,Hood River,270,Hood River,532
1954,Oregon,410,Jackson,290,Jackson,195
1954,Oregon,410,Jefferson,310,Jefferson,37
1954,Oregon,410,Josephine,330,Josephine,276
1954,Oregon,410,Klamath,350,Klamath,59
1954,Oregon,410,Lake,370,Lake,18
1954,Oregon,410,Lane,390,Lane,192
1954,Oregon,410,Lincoln,410,Lincoln,106
1954,Oregon,410,Linn,430,Linn,143
1954,Oregon,410,Malheur,450,Malheur,61
1954,Oregon,410,Marion,470,Marion,267
1954,Oregon,410,Morrow,490,Morrow,37
1954,Oregon,410,Multnomah,510,Multnomah,746
1954,Oregon,410,Polk,530,Polk,179
1954,Oregon,410,Sherman,550,Sherman,62
1954,Oregon,410,Tillamook,570,Tillamook,274
1954,Oregon,410,Umatilla,590,Umatilla,87
1954,Oregon,410,Union,610,Union,66
1954,Oregon,410,Wallowa,630,Wallowa,34
1954,Oregon,410,Wasco,650,Wasco,39
1954,Oregon,410,Washington,670,Washington,329
1954,Oregon,410,Wheeler,690,Wheeler,13
1954,Oregon,410,Yamhill,710,Yamhill,213
1954,Texas,480,Anderson,10,Anderson,43
1954,Texas,480,Andrews,30,Andrews,18
1954,Texas,480,Angelina,50,Angelina,78
1954,Texas,480,Aransas,70,Aransas,32
1954,Texas,480,Archer,90,Archer,41
1954,Texas,480,Armstrong,110,Armstrong,50
1954,Texas,480,Atascosa,130,Atascosa,49
1954,Texas,480,Austin,150,Austin,92
1954,Texas,480,Bailey,170,Bailey,106
1954,Texas,480,Bandera,190,Bandera,52
1954,Texas,480,Bastrop,210,Bastrop,50
1954,Texas,480,Baylor,230,Baylor,62
1954,Texas,480,Bee,250,Bee,65
1954,Texas,480,Bell,270,Bell,108
1954,Texas,480,Bexar,290,Bexar,158
1954,Texas,480,Blanco,310,Blanco,57
1954,Texas,480,Borden,330,Borden,21
1954,Texas,480,Bosque,350,Bosque,60
1954,Texas,480,Bowie,370,Bowie,64
1954,Texas,480,Brazoria,390,Brazoria,105
1954,Texas,480,Brazos,410,Brazos,86
1954,Texas,480,Brewster,430,Brewster,11
1954,Texas,480,Briscoe,450,Briscoe,86
1954,Texas,480,Brooks,470,Brooks,24
1954,Texas,480,Brown,490,Brown,58
1954,Texas,480,Burleson,510,Burleson,61
1954,Texas,480,Burnet,530,Burnet,49
1954,Texas,480,Caldwell,550,Caldwell,86
1954,Texas,480,Calhoun,570,Calhoun,110
1954,Texas,480,Callahan,590,Callahan,45
1954,Texas,480,Cameron,610,Cameron,286
1954,Texas,480,Camp,630,Camp,67
1954,Texas,480,Carson,650,Carson,76
1954,Texas,480,Cass,670,Cass,48
1954,Texas,480,Castro,690,Castro,167
1954,Texas,480,Chambers,710,Chambers,77
1954,Texas,480,Cherokee,730,Cherokee,57
1954,Texas,480,Childress,750,Childress,47
1954,Texas,480,Clay,770,Clay,52
1954,Texas,480,Cochran,790,Cochran,83
1954,Texas,480,Coke,810,Coke,39
1954,Texas,480,Coleman,830,Coleman,60
1954,Texas,480,Collin,850,Collin,146
1954,Texas,480,Collingsworth,870,Collingsworth,67
1954,Texas,480,Colorado,890,Colorado,80
1954,Texas,480,Comal,910,Comal,74
1954,Texas,480,Comanche,930,Comanche,64
1954,Texas,480,Concho,950,Concho,51
1954,Texas,480,Cooke,970,Cooke,75
1954,Texas,480,Coryell,990,Coryell,64
1954,Texas,480,Cottle,1010,Cottle,42
1954,Texas,480,Crane,1030,Crane,8
1954,Texas,480,Crockett,1050,Crockett,21
1954,Texas,480,Crosby,1070,Crosby,166
1954,Texas,480,Culberson,1090,Culberson,8
1954,Texas,480,Dallam,1110,Dallam,43
1954,Texas,480,Dallas,1130,Dallas,326
1954,Texas,480,Dawson,1150,Dawson,92
1954,Texas,480,Deaf Smith,1170,Deaf Smith,89
1954,Texas,480,Delta,1190,Delta,88
1954,Texas,480,Denton,1210,Denton,138
1954,Texas,480,DeWitt,1230,De Witt,75
1954,Texas,480,Dickens,1250,Dickens,45
1954,Texas,480,Dimmit,1270,Dimmit,35
1954,Texas,480,Donley,1290,Donley,44
1954,Texas,480,Duval,1310,Duval,23
1954,Texas,480,Eastland,1330,Eastland,46
1954,Texas,480,Ector,1350,Ector,14
1954,Texas,480,Edwards,1370,Edwards,25
1954,Texas,480,Ellis,1390,Ellis,131
1954,Texas,480,El Paso,1410,El Paso,212
1954,Texas,480,Erath,1430,Erath,61
1954,Texas,480,Falls,1450,Falls,84
1954,Texas,480,Fannin,1470,Fannin,76
1954,Texas,480,Fayette,1490,Fayette,73
1954,Texas,480,Fisher,1510,Fisher,73
1954,Texas,480,Floyd,1530,Floyd,154
1954,Texas,480,Foard,1550,Foard,56
1954,Texas,480,Fort Bend,1570,Fort Bend,173
1954,Texas,480,Franklin,1590,Franklin,48
1954,Texas,480,Freestone,1610,Freestone,41
1954,Texas,480,Frio,1630,Frio,44
1954,Texas,480,Gaines,1650,Gaines,35
1954,Texas,480,Galveston,1670,Galveston,214
1954,Texas,480,Garza,1690,Garza,46
1954,Texas,480,Gillespie,1710,Gillespie,62
1954,Texas,480,Glasscock,1730,Glasscock,29
1954,Texas,480,Goliad,1750,Goliad,59
1954,Texas,480,Gonzales,1770,Gonzales,71
1954,Texas,480,Gray,1790,Gray,52
1954,Texas,480,Grayson,1810,Grayson,94
1954,Texas,480,Gregg,1830,Gregg,81
1954,Texas,480,Grimes,1850,Grimes,58
1954,Texas,480,Guadalupe,1870,Guadalupe,117
1954,Texas,480,Hale,1890,Hale,240
1954,Texas,480,Hall,1910,Hall,55
1954,Texas,480,Hamilton,1930,Hamilton,60
1954,Texas,480,Hansford,1950,Hansford,73
1954,Texas,480,Hardeman,1970,Hardeman,65
1954,Texas,480,Hardin,1990,Hardin,82
1954,Texas,480,Harris,2010,Harris,279
1954,Texas,480,Harrison,2030,Harrison,63
1954,Texas,480,Hartley,2050,Hartley,35
1954,Texas,480,Haskell,2070,Haskell,109
1954,Texas,480,Hays,2090,Hays,76
1954,Texas,480,Hemphill,2110,Hemphill,33
1954,Texas,480,Henderson,2130,Henderson,50
1954,Texas,480,Hidalgo,2150,Hidalgo,185
1954,Texas,480,Hill,2170,Hill,105
1954,Texas,480,Hockley,2190,Hockley,159
1954,Texas,480,Hood,2210,Hood,73
1954,Texas,480,Hopkins,2230,Hopkins,52
1954,Texas,480,Houston,2250,Houston,59
1954,Texas,480,Howard,2270,Howard,50
1954,Texas,480,Hudspeth,2290,Hudspeth,16
1954,Texas,480,Hunt,2310,Hunt,88
1954,Texas,480,Hutchinson,2330,Hutchinson,40
1954,Texas,480,Irion,2350,Irion,31
1954,Texas,480,Jack,2370,Jack,39
1954,Texas,480,Jackson,2390,Jackson,91
1954,Texas,480,Jasper,2410,Jasper,107
1954,Texas,480,Jeff Davis,2430,Jeff Davis,20
1954,Texas,480,Jefferson,2450,Jefferson,153
1954,Texas,480,Jim Hogg,2470,Jim Hogg,20
1954,Texas,480,Jim Wells,2490,Jim Wells,60
1954,Texas,480,Johnson,2510,Johnson,111
1954,Texas,480,Jones,2530,Jones,76
1954,Texas,480,Karnes,2550,Karnes,73
1954,Texas,480,Kaufman,2570,Kaufman,83
1954,Texas,480,Kendall,2590,Kendall,68
1954,Texas,480,Kenedy,2610,Kenedy,8
1954,Texas,480,Kent,2630,Kent,27
1954,Texas,480,Kerr,2650,Kerr,50
1954,Texas,480,Kimble,2670,Kimble,38
1954,Texas,480,King,2690,King,24
1954,Texas,480,Kinney,2710,Kinney,31
1954,Texas,480,Kleberg,2730,Kleberg,15
1954,Texas,480,Knox,2750,Knox,88
1954,Texas,480,Lamar,2770,Lamar,77
1954,Texas,480,Lamb,2790,Lamb,167
1954,Texas,480,Lampasas,2810,Lampasas,58
1954,Texas,480,La Salle,2830,La Salle,29
1954,Texas,480,Lavaca,2850,Lavaca,78
1954,Texas,480,Lee,2870,Lee,52
1954,Texas,480,Leon,2890,Leon,33
1954,Texas,480,Liberty,2910,Liberty,90
1954,Texas,480,Limestone,2930,Limestone,61
1954,Texas,480,Lipscomb,2950,Lipscomb,45
1954,Texas,480,Live Oak,2970,Live Oak,57
1954,Texas,480,Llano,2990,Llano,62
1954,Texas,480,Loving,3010,Loving,5
1954,Texas,480,Lubbock,3030,Lubbock,265
1954,Texas,480,Lynn,3050,Lynn,125
1954,Texas,480,McCulloch,3070,Mcculloch,52
1954,Texas,480,McLennan,3090,Mclennan,119
1954,Texas,480,McMullen,3110,Mcmullen,26
1954,Texas,480,Madison,3130,Madison,58
1954,Texas,480,Marion,3150,Marion,38
1954,Texas,480,Martin,3170,Martin,63
1954,Texas,480,Mason,3190,Mason,53
1954,Texas,480,Matagorda,3210,Matagorda,91
1954,Texas,480,Maverick,3230,Maverick,26
1954,Texas,480,Medina,3250,Medina,63
1954,Texas,480,Menard,3270,Menard,53
1954,Texas,480,Midland,3290,Midland,21
1954,Texas,480,Milam,3310,Milam,80
1954,Texas,480,Mills,3330,Mills,49
1954,Texas,480,Mitchell,3350,Mitchell,51
1954,Texas,480,Montague,3370,Montague,42
1954,Texas,480,Montgomery,3390,Montgomery,72
1954,Texas,480,Moore,3410,Moore,54
1954,Texas,480,Morris,3430,Morris,53
1954,Texas,480,Motley,3450,Motley,31
1954,Texas,480,Nacogdoches,3470,Nacogdoches,68
1954,Texas,480,Navarro,3490,Navarro,85
1954,Texas,480,Newton,3510,Newton,75
1954,Texas,480,Nolan,3530,Nolan,51
1954,Texas,480,Nueces,3550,Nueces,209
1954,Texas,480,Ochiltree,3570,Ochiltree,85
1954,Texas,480,Oldham,3590,Oldham,28
1954,Texas,480,Orange,3610,Orange,222
1954,Texas,480,Palo Pinto,3630,Palo Pinto,47
1954,Texas,480,Panola,3650,Panola,48
1954,Texas,480,Parker,3670,Parker,87
1954,Texas,480,Parmer,3690,Parmer,181
1954,Texas,480,Pecos,3710,Pecos,18
1954,Texas,480,Polk,3730,Polk,53
1954,Texas,480,Potter,3750,Potter,33
1954,Texas,480,Presidio,3770,Presidio,16
1954,Texas,480,Rains,3790,Rains,41
1954,Texas,480,Randall,3810,Randall,86
1954,Texas,480,Reagan,3830,Reagan,20
1954,Texas,480,Real,3850,Real,29
1954,Texas,480,Red River,3870,Red River,47
1954,Texas,480,Reeves,3890,Reeves,30
1954,Texas,480,Refugio,3910,Refugio,51
1954,Texas,480,Roberts,3930,Roberts,33
1954,Texas,480,Robertson,3950,Robertson,45
1954,Texas,480,Rockwall,3970,Rockwall,139
1954,Texas,480,Runnels,3990,Runnels,77
1954,Texas,480,Rusk,4010,Rusk,50
1954,Texas,480,Sabine,4030,Sabine,46
1954,Texas,480,San Augustine,4050,San Augustine,61
1954,Texas,480,San Jacinto,4070,San Jacinto,45
1954,Texas,480,San Patricio,4090,San Patricio,189
1954,Texas,480,San Saba,4110,San Saba,52
1954,Texas,480,Schleicher,4130,Schleicher,38
1954,Texas,480,Scurry,4150,Scurry,52
1954,Texas,480,Shackelford,4170,Shackelford,37
1954,Texas,480,Shelby,4190,Shelby,74
1954,Texas,480,Sherman,4210,Sherman,55
1954,Texas,480,Smith,4230,Smith,81
1954,Texas,480,Somervell,4250,Somervell,48
1954,Texas,480,Starr,4270,Starr,24
1954,Texas,480,Stephens,4290,Stephens,35
1954,Texas,480,Sterling,4310,Sterling,22
1954,Texas,480,Stonewall,4330,Stonewall,34
1954,Texas,480,Sutton,4350,Sutton,32
1954,Texas,480,Swisher,4370,Swisher,144
1954,Texas,480,Tarrant,4390,Tarrant,240
1954,Texas,480,Taylor,4410,Taylor,72
1954,Texas,480,Terrell,4430,Terrell,14
1954,Texas,480,Terry,4450,Terry,86
1954,Texas,480,Throckmorton,4470,Throckmorton,46
1954,Texas,480,Titus,4490,Titus,56
1954,Texas,480,Tom Green,4510,Tom Green,47
1954,Texas,480,Travis,4530,Travis,120
1954,Texas,480,Trinity,4550,Trinity,47
1954,Texas,480,Tyler,4570,Tyler,86
1954,Texas,480,Upshur,4590,Upshur,58
1954,Texas,480,Upton,4610,Upton,14
1954,Texas,480,Uvalde,4630,Uvalde,36
1954,Texas,480,Val Verde,4650,Val Verde,17
1954,Texas,480,Van Zandt,4670,Van Zandt,66
1954,Texas,480,Victoria,4690,Victoria,89
1954,Texas,480,Walker,4710,Walker,53
1954,Texas,480,Waller,4730,Waller,106
1954,Texas,480,Ward,4750,Ward,17
1954,Texas,480,Washington,4770,Washington,97
1954,Texas,480,Webb,4790,Webb,17
1954,Texas,480,Wharton,4810,Wharton,142
1954,Texas,480,Wheeler,4830,Wheeler,45
1954,Texas,480,Wichita,4850,Wichita,88
1954,Texas,480,Wilbarger,4870,Wilbarger,52
1954,Texas,480,Willacy,4890,Willacy,307
1954,Texas,480,Williamson,4910,Williamson,113
1954,Texas,480,Wilson,4930,Wilson,72
1954,Texas,480,Winkler,4950,Winkler,5
1954,Texas,480,Wise,4970,Wise,63
1954,Texas,480,Wood,4990,Wood,53
1954,Texas,480,Yoakum,5010,Yoakum,35
1954,Texas,480,Young,5030,Young,47
1954,Texas,480,Zapata,5050,Zapata,23
1954,Texas,480,Zavala,5070,Zavala,52
1954,Utah,490,Beaver,10,Beaver,63
1954,Utah,490,Box Elder,30,Box Elder,37
1954,Utah,490,Cache,50,Cache,114
1954,Utah,490,Carbon,70,Carbon,19
1954,Utah,490,Daggett,90,Daggett,29
1954,Utah,490,Davis,110,Davis,132
1954,Utah,490,Duchesne,130,Duchesne,46
1954,Utah,490,Emery,150,Emery,30
1954,Utah,490,Garfield,170,Garfield,28
1954,Utah,490,Grand,190,Grand,17
1954,Utah,490,Iron,210,Iron,23
1954,Utah,490,Juab,230,Juab,25
1954,Utah,490,Kane,250,Kane,12
1954,Utah,490,Millard,270,Millard,55
1954,Utah,490,Morgan,290,Morgan,31
1954,Utah,490,Piute,310,Piute,86
1954,Utah,490,Rich,330,Rich,19
1954,Utah,490,Salt Lake,350,Salt Lake,132
1954,Utah,490,San Juan,370,San Juan,21
1954,Utah,490,Sanpete,390,Sanpete,35
1954,Utah,490,Sevier,410,Sevier,95
1954,Utah,490,Summit,430,Summit,41
1954,Utah,490,Tooele,450,Tooele,29
1954,Utah,490,Uintah,470,Uintah,49
1954,Utah,490,Utah,490,Utah,138
1954,Utah,490,Wasatch,510,Wasatch,27
1954,Utah,490,Washington,530,Washington,33
1954,Utah,490,Wayne,550,Wayne,70
1954,Utah,490,Weber,570,Weber,126
1954,Washington,530,Adams,10,Adams,82
1954,Washington,530,Asotin,30,Asotin,45
1954,Washington,530,Benton,50,Benton,83
1954,Washington,530,Chelan,70,Chelan,289
1954,Washington,530,Clallam,90,Clallam,230
1954,Washington,530,Clark,110,Clark,279
1954,Washington,530,Columbia,130,Columbia,117
1954,Washington,530,Cowlitz,150,Cowlitz,213
1954,Washington,530,Douglas,170,Douglas,49
1954,Washington,530,Ferry,190,Ferry,23
1954,Washington,530,Franklin,210,Franklin,72
1954,Washington,530,Garfield,230,Garfield,103
1954,Washington,530,Grant,250,Grant,75
1954,Washington,530,Grays Harbor,270,Grays Harbor,176
1954,Washington,530,Island,290,Island,289
1954,Washington,530,Jefferson,310,Jefferson,128
1954,Washington,530,King,330,King,720
1954,Washington,530,Kitsap,350,Kitsap,426
1954,Washington,530,Kittitas,370,Kittitas,72
1954,Washington,530,Klickitat,390,Klikatat,33
1954,Washington,530,Lewis,410,Lewis,163
1954,Washington,530,Lincoln,430,Lincoln,91
1954,Washington,530,Mason,450,Mason,143
1954,Washington,530,Okanogan,470,Okanogan,50
1954,Washington,530,Pacific,490,Pacific,145
1954,Washington,530,Pend Oreille,510,Pend Oreille,58
1954,Washington,530,Pierce,530,Pierce,364
1954,Washington,530,San Juan,550,San Juan,148
1954,Washington,530,Skagit,570,Skagit,350
1954,Washington,530,Skamania,590,Skamania,121
1954,Washington,530,Snohomish,610,Snohomish,419
1954,Washington,530,Spokane,630,Spokane,141
1954,Washington,530,Stevens,650,Stevens,52
1954,Washington,530,Thurston,670,Thurston,165
1954,Washington,530,Wahkiakum,690,Wahkiakum,256
1954,Washington,530,Walla Walla,710,Walla Walla,131
1954,Washington,530,Whatcom,730,Whatcom,327
1954,Washington,530,Whitman,750,Whitman,156
1954,Washington,530,Yakima,770,Yakima,187
1959,Arizona,40,Apache,10,Apache,14
1959,Arizona,40,Cochise,30,Cochise,52
1959,Arizona,40,Coconino,50,Coconino,25
1959,Arizona,40,Gila,70,Gila,29
1959,Arizona,40,Graham,90,Graham,39
1959,Arizona,40,Greenlee,110,Greenlee,47
1959,Arizona,40,Maricopa,130,Maricopa,426
1959,Arizona,40,Mohave,150,Mohave,24
1959,Arizona,40,Navajo,170,Navajo,11
1959,Arizona,40,Pima,190,Pima,112
1959,Arizona,40,Pinal,210,Pinal,75
1959,Arizona,40,Santa Cruz,230,Santa Cruz,78
1959,Arizona,40,Yavapai,250,Yavapai,25
1959,Arizona,40,Yuma,270,Yuma,275
1959,California,60,Alameda,10,Alameda,592
1959,California,60,Alpine,30,Alpine,136
1959,California,60,Amador,50,Amador,134
1959,California,60,Butte,70,Butte,382
1959,California,60,Calaveras,90,Calaveras,97
1959,California,60,Colusa,110,Colusa,228
1959,California,60,Contra Costa,130,Contra Costa,619
1959,California,60,Del Norte,150,Del Norte,243
1959,California,60,El Dorado,170,El Dorado,244
1959,California,60,Fresno,190,Fresno,487
1959,California,60,Glenn,210,Glenn,230
1959,California,60,Humboldt,230,Humboldt,100
1959,California,60,Imperial,250,Imperial,560
1959,California,60,Inyo,270,Inyo,60
1959,California,60,Kern,290,Kern,199
1959,California,60,Kings,310,Kings,323
1959,California,60,Lake,330,Lake,306
1959,California,60,Lassen,350,Lassen,46
1959,California,60,Los Angeles,370,Los Angeles,1541
1959,California,60,Madera,390,Madera,226
1959,California,60,Marin,410,Marin,265
1959,California,60,Mariposa,430,Mariposa,75
1959,California,60,Mendocino,450,Mendocino,79
1959,California,60,Merced,470,Merced,403
1959,California,60,Modoc,490,Modoc,70
1959,California,60,Mono,510,Mono,111
1959,California,60,Monterey,530,Monterey,172
1959,California,60,Napa,550,Napa,349
1959,California,60,Nevada,570,Nevada,165
1959,California,60,Orange,590,Orange,3507
1959,California,60,Placer,610,Placer,330
1959,California,60,Plumas,630,Plumas,70
1959,California,60,Riverside,650,Riverside,898
1959,California,60,Sacramento,670,Sacramento,500
1959,California,60,San Benito,690,San Benito,164
1959,California,60,San Bernardino,710,San Bernardino,1698
1959,California,60,San Diego,730,San Diego,1077
1959,California,60,San Francisco,750,San Francisco,85741
1959,California,60,San Joaquin,770,San Joaquin,670
1959,California,60,San Luis Obispo,790,San Luis Obispo,128
1959,California,60,San Mateo,810,San Mateo,571
1959,California,60,Santa Barbara,830,Santa Barbara,315
1959,California,60,Santa Clara,850,Santa Clara,1192
1959,California,60,Santa Cruz,870,Santa Cruz,665
1959,California,60,Shasta,890,Shasta,95
1959,California,60,Sierra,910,Sierra,50
1959,California,60,Siskiyou,930,Siskiyou,60
1959,California,60,Solano,950,Solano,359
1959,California,60,Sonoma,970,Sonoma,425
1959,California,60,Stanislaus,990,Stanislaus,627
1959,California,60,Sutter,1010,Sutter,609
1959,California,60,Tehama,1030,Tehama,109
1959,California,60,Trinity,1050,Trinity,69
1959,California,60,Tulare,1070,Tulare,570
1959,California,60,Tuolumne,1090,Tuolumne,81
1959,California,60,Ventura,1110,Ventura,1282
1959,California,60,Yolo,1130,Yolo,438
1959,California,60,Yuba,1150,Yuba,291
1959,Colorado,80,Adams,10,Adams,133
1959,Colorado,80,Alamosa,30,Alamosa,94
1959,Colorado,80,Arapahoe,50,Arapahoe,79
1959,Colorado,80,Archuleta,70,Archuleta,57
1959,Colorado,80,Baca,90,Baca,38
1959,Colorado,80,Bent,110,Bent,25
1959,Colorado,80,Boulder,130,Boulder,180
1959,Colorado,80,Chaffee,150,Chaffee,58
1959,Colorado,80,Cheyenne,170,Cheyenne,28
1959,Colorado,80,Clear Creek,190,Clear Creek,192
1959,Colorado,80,Conejos,210,Conejos,41
1959,Colorado,80,Costilla,230,Costilla,26
1959,Colorado,80,Crowley,250,Crowley,34
1959,Colorado,80,Custer,270,Custer,33
1959,Colorado,80,Delta,290,Delta,120
1959,Colorado,80,Denver,310,Denver,779
1959,Colorado,80,Dolores,330,Dolores,53
1959,Colorado,80,Douglas,350,Douglas,94
1959,Colorado,80,Eagle,370,Eagle,40
1959,Colorado,80,Elbert,390,Elbert,33
1959,Colorado,80,El Paso,410,El Paso,55
1959,Colorado,80,Fremont,430,Fremont,35
1959,Colorado,80,Garfield,450,Garfield,56
1959,Colorado,80,Gilpin,470,Gilpin,72
1959,Colorado,80,Grand,490,Grand,44
1959,Colorado,80,Gunnison,510,Gunnison,74
1959,Colorado,80,Hinsdale,530,Hinsdale,70
1959,Colorado,80,Huerfano,550,Huerfano,18
1959,Colorado,80,Jackson,570,Jackson,40
1959,Colorado,80,Jefferson,590,Jefferson,317
1959,Colorado,80,Kiowa,610,Kiowa,32
1959,Colorado,80,Kit Carson,630,Kit Carson,44
1959,Colorado,80,Lake,650,Lake,73
1959,Colorado,80,La Plata,670,La Plata,40
1959,Colorado,80,Larimer,690,Larimer,124
1959,Colorado,80,Las Animas,710,Las Animas,17
1959,Colorado,80,Lincoln,730,Lincoln,24
1959,Colorado,80,Logan,750,Logan,58
1959,Colorado,80,Mesa,770,Mesa,109
1959,Colorado,80,Mineral,790,Mineral,66
1959,Colorado,80,Moffat,810,Moffat,18
1959,Colorado,80,Montezuma,830,Montezuma,84
1959,Colorado,80,Montrose,850,Montrose,60
1959,Colorado,80,Morgan,870,Morgan,77
1959,Colorado,80,Otero,890,Otero,42
1959,Colorado,80,Ouray,910,Ouray,51
1959,Colorado,80,Park,930,Park,38
1959,Colorado,80,Phillips,950,Phillips,100
1959,Colorado,80,Pitkin,970,Pitkin,78
1959,Colorado,80,Prowers,990,Prowers,54
1959,Colorado,80,Pueblo,1010,Pueblo,46
1959,Colorado,80,Rio Blanco,1030,Rio Blanco,30
1959,Colorado,80,Rio Grande,1050,Rio Grande,132
1959,Colorado,80,Routt,1070,Routt,38
1959,Colorado,80,Saguache,1090,Saguache,49
1959,Colorado,80,San Miguel,1130,San Miguel,32
1959,Colorado,80,Sedgwick,1150,Sedgwick,115
1959,Colorado,80,Summit,1170,Summit,54
